raw_text,label
"මං හැමවෙලෙම අඩා ගත්ත ගමන් මොකද ප්‍රශ්න ඉවරයක් නෑ. මගේ තාත්තා බී ගත්ත ගමන් ඒ නිසා ගෙදර ගොඩක් ප්‍රශ්න. තාත්තගේ නෑයෝ ඔක්කොටම වැඩිය වෙනස්කම් කරන්නේ. මං සතුටින් හිටිය දවස් තියෙන්නෙ හරි පොඩ්ඩයි. මට දැන් ඉවසන්න බෑ. මට කෑගැහෙනවා, ඉන්නේ කොතනද මොන වෙලාවක උනත් නිකන්ම ඇඩෙනවා.වටේ ඉන්න මිනිස්සුන්ට ගහන්න හිතෙනවා යටිගිරියෙන් කෑගහන්න හිතෙනවා මාව පිපිරිලා යයි කියලා හිතෙනව, මට තවත් මේ ප්‍රශ්න දරා ගන්න බෑ. මට මැරෙන්න ඕනී එක එක මැරෙන විදි බලනවා මං දැන්.... මට කවුරුවත් නෑ",Depression
මම දැන් මාසෙක විතර ඉදන් විශාදයට බෙහෙත් බොනවා.මගෙ අවුරුදක ආදරය මට නැති උනා. ඒ වෙලවේ මම ගොඩක් අවුල් ගියා. ඒ ප්‍රශ්නෙදි මාව අහන් හිටපු මගේ ඔලුව හදපු මගෙ යාලුවත් දැන් මගෙන් ඈත් වෙලා ඉන්නේ. එයාගේ ඈත් වෙන එක ගැන හිතන්න ගත්ත දවසෙ ඉදන් මට හැමදේම එපා වෙලා ගියා. මන් බෙහෙත් ගත්තා ඒත් මට ඒවට ටිකක් අමාරු වෙනවා. මට ඉස්සර වගේ කිසිම දෙයක් ආසවෙන් කරන්න බැහැ. ගොඩක්  දේවල් ඉක්මනට අමතක වෙනවා. සමහර දේවල් ගැන මතකය නැතිම වෙන වෙලාවල් තියෙනවා.මට සියදිවි හානි කර ගන්න හිතිලා නෑ. ඒත් මට හැමතිස්සෙම හිතෙනවා මාව ලෙඩක් හැදිලා හරි අනතුරකින් හරි මැරුනොත් හොදයි කියලා. පාරක යද්දි එද්දි වාහනයක් ඉස්සරහට එද්දි මම හිතින්  හිතනවා මාව හප්පන් යන්න කියල.මට රෑ එලි වෙනකල නින්දක් නෑ. සමහර වෙලාවට මම කරන කියන දේවල් ගැන මට හැගීමක් නෑ. මට හැමෝම එක්ක නැතුව මන් ලගම ඉන්න අය එක්ක ගොඩක් කේන්ති යනවා. සමහර වෙලාවට මම කරන්නේ මොනද කියල මට අවබෝධයක් නෑ. ඉස්සර වගේ නෙමෙයි දැන් මම හැමතිස්සෙම ලෙඩ වෙනවා. පොඩි දෙයක් ගැන කල්පන කරත් මට ඔලුව කැක්කුම හදෙනවා.  මේ ගැන කිසිම කෙනෙක් තාම දන්නේ නෑ. මට කියන්න හිතෙන්නේ නෑ මාව ලෙඩෙක් ගානට දායි කියලා. මට කිසිම දෙයක් තේරෙන්නේ නෑ .,Depression
"තනියම ඉන්නමයි හිතෙන්නෙ,තරහා යනවා පොඩි දේටත්,කිසිම වැඩක් කරන්න හිතෙන්නෙ නෑ.වැඩිපුර කරන්නෙ නිදාගන්න එකයි,පොඩි දේටත් බය හිතෙනවා,වෙව්ලනවා.. දන්නෙම නැතිව ඇඬෙනවා,කවුරුත් එක්ක කතා කරන්න වත් හිතෙන්නේ නෑ. හැම දේටම මමයි වැරදි කියලා හිතෙනවා. වැඩ කරන තැන කෙනා ගැන කවුරු හරි ඇහුවත්,මතක් කලත්, කියන්නෙ මොනවද කියලා හිතාගන්න බැරිව කලබලෙන් වැඩ කරනවා.",Depression
"ඔබ කොතරම් උත්සාහ කළත් ඔබ හොඳ නැති බව දැනෙනවා... මම දවස් ගානක් තිස්සේ ඇඳෙන් නැගිටින්නෙත් නෑ. කන්න බොන්නත් රුචියක් නෑ. ජීවිතේ එපා වෙලා. මගේ ශරීරය මහන්සියි... මනස අවුල් සහගතයි. හිතන්න පුළුවන් ශක්තියක්වත් නෑ. හැමදේම කළු පාටයි වගේ. මට ඇත්තටම ඇඳේ වැතිරිලා ඉන්න විතරයි ඕනේ, කිසිම දවසක නැගිටින්න ඕනේ නෑ. මම හැමදාම ශක්තිමත් වෙන්න හදනවා... ඒත් දැන් ඒ ශක්තිය ඉවරයි. මේ මහන්සිය කාටවත් තේරෙන්නෙ නෑ. හුස්ම ගන්නත් අමාරුයි තරමට හිත බරයි. කාටවත් කතා කරන්න හිතෙන්නෑ... හැමෝම මගෙන් යමක් බලාපොරොත්තු වෙනවා. ඒත් මට තව දුරටත් ඒක කරන්න බෑ. මැරිලා ගියානම් කියලා හිතෙන වෙලාවල් තියෙනවා",Depression
මගේ ශරීරය සම්පූර්ණයෙන්ම වැසී යනවා... ඇඳෙන් නැගිටින්න බැරි තරමට දුක බරයි. මට කරන්න පුළුවන් එකම දේ ඇඳේ වැතිරිලා මගේ ප්‍රශ්න ගැන හිතන එක විතරයි. දවස් ගානක් තිස්සේ කෑමක් බීමක්වත් නෑ. නරකම හැඟීම තමයි යමක් ඇතුළතින් මරා දාද්දි ඒක නොදන්න වගේ ඉන්න වෙන එක... මම දැන් මැරිච්ච මිනියක් වගේ. හිතේ තියෙන වේදනාව වචන වලින් කියන්න බෑ. හුස්ම ගන්නත් අමාරුයි. මම මගේම දුක මගෙන්ම හංගගන්න පුරුදු වෙලා... කාටවත් පෙන්නන්නෙ නැතුව. කාමරේට වෙලා දවස් ගානක් අඬනවා. මිනිස්සු දැක්කම බයයි. කවුරුත් එක්ක කතා කරන්න හිතෙන්නෑ. මගේ හිත ඇතුලේ තියෙන්නේ අඳුර විතරයි. මැරිලා ගියානම් කියලා හිතෙන වෙලාවල් තියෙනවා. ජීවිතේට ආයෙ සතුටක් ලැබෙයි කියලා විශ්වාසයක් නෑ,Depression
"මානසික අවපීඩනය හැමවෙලේම දුකක් විදියට නොවෙයි එන්නේ... ඇතුලේ හිස් බවක්, කෝපයක්, මහන්සියක්, තනිකමක් විදියට එනවා. මට දැන් රෑට නින්ද යන්නෙත් නෑ, කන්න බොන්නත් රුචියක් නෑ. මම උදව් ඉල්ලන්නෙත් නෑ... කාටවත් කතා කරන්නෙත් නෑ. කාමරේට වෙලා හොරෙන් අඬනවා. මොකද මට ඕනේ හැමෝටම ශක්තිමත් කෙනෙක් විදියට පෙන්නන්න. ඒත් මම ඇතුලෙන් කැඩිලා සුනු විසුනු වෙලා. මම වෛර කරනවා මගේ මේ තත්වය කාටවත් නොපෙනෙන එක ගැන... ඒත් පෙන්නන්නත් බයයි. හුස්ම හිර වෙනවා වගේ දැනෙනවා. ඔලුව පුපුරනවා වගේ රිදෙනවා. මම දන්නවා මම හොඳ මදි කියලා... මට මාව පාලනය කරගන්න බෑ. මැරිලා ගියානම් කියලා හිතෙන වෙලාවල් තියෙනවා. මිනිස්සු දැක්කම බයයි. ජීවිතේට ආයෙ සතුටක් ලැබෙයි කියලා විශ්වාසයක් නෑ.",Depression
"මම කිසිම දෙයකට දක්ෂ නැහැ, මම කාර් එකක් පැදවීම වැනි සරල දෙයකදී පවා දක්ෂ නැහැ, මම කිහිප වතාවක් උත්සාහ කළ නමුත් මට එය කළ නොහැක. මම බොහෝ විද්‍යාලවල අසමත් වී ඇත, මම ඉගෙනීමට වෛර කරමි, මට කිසිම දෙයකට උනන්දුවක් නැත, මට රැකියාවක් නැත, නැවත ආරම්භයක් නැත, කුසලතා නැත, උපාධියක් නැත, මම මේ සමාජයට සහ මගේ දෙමාපියන්ට බරක් පමණි. ඇයි මම මෙහෙම ඉන්නේ? මටත් වෙනස් වෙන්න තිබුනා නම් හොඳයි, මටත් අනිත් අය වගේ වෙන්න තිබුනා නම් හොඳයි, මම හැර වෙන දෙයක් වෙන්න තිබුනා නම් හොඳයි! මට හැඟෙන්නේ දෙවියන් වහන්සේ මාව මැව්වේ අන්ත අසාර්ථකත්වය කෙබඳු දැයි මුළු ලෝකයටම පෙන්වීමට පමණක් බවයි. මම හිතන්නේ මම උපන් පරාජිතයෙක්, කිසිම දෙයකට උනන්දුවක් නැති, උත්සාහ කළ සෑම දෙයක්ම අසාර්ථක වූ අතර එය දුරස්ථ මූලික දේවල් පවා වේ. මම ඇත්තටම ප්‍රාර්ථනා කරන්නේ මම ඉපදී නොසිටිය යුතු බවයි, මම මට සහ මගේ ජීවිතයට වෛර කරමි, මා ගැන හොඳ කිසිවක් නැත",Depression
"මගේ සමීපතමයන් දන්නවා මට මානසික අවපීඩනය තියෙනවා කියලා... ඒත් මගේ ඇතුළත කොච්චර මැරිලාද කියලා කියන්න බෑ. දවස් ගානක් වෙනවා හරියට නින්ද යන්නෙත් නෑ, කෑම කන්නෙත් නෑ. මට මොනම දෙයක්වත් කරන්න ඕනේ නෑ... හුස්ම ගන්න එකත් මහන්සියි වගේ. මට ඇඳෙන් නැගිටින්නවත් හිතෙන්නෑ. මගේ හිත ඇතුලේ හිස් බවක් විතරයි. කොච්චර මිනිස්සු මගේ වටේ හිටියත් මට තනිකම වැඩි වෙනවා... ඇත්තටම මම තනි වෙලා. කාමරේට වෙලා දවස් ගානක් අඬනවා. කාටවත් කියන්න ඕනේ... ඒත් වචන එන්නෙ නෑ. මගේ ඔළුව පුපුරන්න වගේ රිදෙනවා. පපුව පිච්චෙනවා වගේ. මැරිලා ගියානම් කියලා හිතෙන වෙලාවල් තියෙනවා. ජීවිතේට ආයෙ සතුටක් ලැබෙයි කියලා විශ්වාසයක් නෑ",Depression
"මට මහන්සියි, ඊයේ රෑ යන්තම් නිදාගත්තා. ජීවත්වීම මහන්සියි, හුස්ම ගැනීමත් එපා වෙලා. එය අලුත් අවුරුදු උදාව වන අතර මට සිතිය හැක්කේ මට සෑම දෙයකින්ම තවත් වසරක් නැගී සිටිය හැකි නම් පමණි. වේදනාවෙන්, දුකෙන්, බියෙන්. මම මගේ අවධානය වෙනතකට යොමු කිරීමට උත්සාහ කරන විට පවා එය දුෂ්කර ය. අවසාන වශයෙන් මට සිතිය හැක්කේ මේ කිසිවක් ඇත්තෙන්ම වටිනවාද යන්නයි. මම දන්නේ නැහැ. ",Depression
"දැන් දවස් ගානක් වෙනවා නින්ද යන්නෙත් නෑ, කන්න බොන්නත් රුචියක් නෑ. මගේ අම්මා මගේ හැඟීම් ප්‍රතික්ෂේප කරනවා... මම හැඟීම් පාලනය කරගන්න බැරි කෙනෙක් විදියට සලකනවා. ඒත් එයා මගේ හිතේ හදපු තුවාල කොච්චරද කියලා කියන්න මට වචන නෑ. කාමරේට වෙලා දවස් ගානක් අඬනවා. මම අම්මගෙන් ලැබුණු මානසික තුවාල තාමත් සනීප වෙලා නෑ... ඒවා මගේ හිත ඇතුලේ ගැඹුරට වැදිලා. හුස්ම ගන්නත් අමාරුයි. ඔළුව පුපුරනවා වගේ රිදෙනවා. මට කාත් එක්කවත් කතා කරන්න හිතෙන්නෑ... මැරිලා ගියානම් කියලා හිතෙන වෙලාවල් තියෙනවා. මට මාව පාලනය කරගන්න බෑ. ජීවිතේට ආයෙ සතුටක් ලැබෙයි කියලා විශ්වාසයක් නෑ.",Depression
"මම කුඩා කල සිටම මෙය සමඟ කටයුතු කළ නිසා මම එයට පුරුදු වී සිටි නමුත් එය මගේ ජීවිතය විනාශ කළේය. මම ඉතා නරක මානසික අවපීඩනයකට ඇද වැටුණු අතර මූලික වශයෙන් වසරක් මගේ ජීවිතයෙන් පිටතට යාමට හෝ කිසිවක් කර ගැනීමට නොහැකි විය. මම හොඳ වීමට සමත් වූ අතර උපාධිය ලබා දැන් සිටිමි. ගැටලුව නම්, මට කිසිවක් සමඟ දිගටම සිටීමට නොහැකි වීමයි, මට කිසිම දෙයකට ශක්තියක් නැත, මම කිසිම දෙයකින් පෙළඹෙන්නේ නැත, දිනපතා සියදිවි නසාගැනීමේ සිතුවිලි, නිසි ලෙස නිදා ගැනීමට හෝ කන්නට නොහැකි අතර, මානසික අවපීඩනයෙන් මිදීමට සහ ඒ සියලු ගැටලු විසඳා ගැනීමට මම නොදනිමි",Depression
"මම අවාසනාවන්ත ලෙස අසාර්ථකයි, මම ජීවිතයේ කොහේවත් යන්නේ නැති බව මම දනිමි, එබැවින් මම බොහෝ විට සිතන්නේ මූලික රැකියාවක් ලබා ගැනීමට උත්සාහ කිරීම ගැන ය, නමුත් මම එකක් සොයා ගැනීමට බිය වන අතර මානසික අවපීඩන අවධියක් ඇති වූ විට යාමට නොහැකි වනු ඇත. මට දැනටමත් විශ්වවිද්‍යාල අසමත් වීම ගැන ජරාවක් වගේ දැනෙනවා. ඇයි මට මේ වගේ ඉපදෙන්න සිද්ධ වුණේ, මම වෛර කරනවා, පිළිකුල් කරනවා සහ අසනීප වෙනවා, මනෝභාවය වෙනස්වීම්, මානසික අවපීඩනය සමඟ කටයුතු කරමි",Depression
මන් බොහොම බලාපොරොත්තුවෙන් හිටපු ඒ හීනෙ ගැන දැන් කිසිම වගෙ වගක් නෑ.දැන් නම් තිබුනොත් ඇති කියලා මන් ගෙදර අයටත් කියන්නෙ.එ තරම් ජීවිතෙ එපා වෙලා රෑට නින්ද යන්නෙත් නැ.කන්නෙත් බඩගින්නට මිසක් කැමැත්තකින් නෙවී,Depression
මං අවුරුදු පහක විතල ඉදම් විශාදය වලින් දුක් විදිනව ඒ විශාදය කියල නොදැන .මිට සතියකට කලිම් වගෙ තමා දැන ගත්තේ මට තියෙන්නෙ විශාදය කියල .කන්න බොන්න බෑ. නින්ද යන්නෙ නැ . තරහ යනව .මැරෙන්න ජිවිතේ නැති කර ගන්න ඔනි තරම් හදල ඇති. මේ පාර කරන්න හිටියෙ .එත් මට මතකය පවා නැති වෙලා .මේ පාර එක්සැම් කරන්න  පුලුවන් උනෙත් නෑ..යාලුවො කවුරුත් නෑ... ගොඩක්ම තනියම ඉන්න ආස හිතෙන්නෙ,Depression
"මාස දෙකකට විතර කලින් සතියක් එක දිගට නිදා ගත්තා, උදේ ඇහැරෙනවා තේ බීලා ආයෙ නිදා ගන්නවා,දවල්ට ඇහැරිලා දවල්ට කන්නෙත් නෑ උදේ නිදා ගන්න  පාර රෑටම ඇහැරිලා කෑම කාල ආයෙ නිදා ගන්නවා, සතියක් එක දිගට මේ විදියට ගෙවිලා ගියා කිසිම දෙයක් කරගන්න බැරි වුණා, මං හිතුවේ නෑ ඒ විශාදය කියලා.මං හිතුවේ මට මොන විශාදය ද කියලා. මේක ගැන මට ගෙදර කාටවත් කියන්න බෑනෙ එයාලට තේරෙන්නෑ දැන් මට ඕනි මෙච්චරයි, මගේ අධ්‍යයන ටික හොදට කරගන්න ඕනි, මට මේ වෙනකම් පන්තිය වලින් තිබ්බ එක පරීක්ෂණයකටවත් හරියට කරන්න බැරි උනා, මං හොදම ප්‍රතිඵල ගත්තා ඒත් මට තේරෙනවා මගේ ධාරිතාව ටිකක් අඩු වෙලා වගේ, මට දැන් වැඩ කරගෙන යනවට වඩා වැඩ කරන්න පුලුවන් කියලා මං දන්නවා ඒත් මං උත්සාහ කරාට ඒක කරගන්න බෑ හරියට",Depression
මන් අවුරුදු හතක් විතර එකම විදිහෙ දුකක් එක්ක ඉන්නේ. මට අම්ම තාත්තා හැමෝම හිටියත් ඒ අය මන් ලඟ නෑ. මන් අම්මගෙනුයි තාත්තගෙනුයි පස්සෙ වැඩියෙන්ම ආදරේ කරේ මගෙ සහෝදරියො දෙන්නට. ඒත් මගෙ වැරැද්දක් නිසා ඒ දෙන්නත් මන් එක්ක කතා නොකර ඉන්නෙ. ඇත්තටම මම කොච්චර දුකින් හිටියත් සාමාන්‍යයෙන් මිනිස්සු ඉස්සරහ ටිකක් හිනාවෙලා තමා කාලය ගෙවන්නේ. මන් බෙහෙත් ගන්න කියල හැදුවත් මට ඒකට හිත දෙන්නෙ නෑ.  මම බලාපොරොත්තු වුන ආදරේ මට ඒ කාගෙන්වත් හම්බවුනේ නෑ. ඇයි කියල තේරෙන්නෙ නෑ මගෙ ඇඟ දැන් දුර්වලයි. සාමාන්‍යයෙන් මට වතුර කෝප්පයක්වත් අතේ තියන් ඉන්න බැරි තරමටම. මගෙ ඇඟ වෙව්ලන්න ගන්නවා. මන් මගෙ ජීවිතේ කීප වතාවක් නැති කරගන්නත් ගියා. සමහර වෙලාවට පාරෙ යන ගමන් වාහනේකට පයින්න පවා හිතෙනවා,Depression
දැන් මාස කීපයක ඉදන් තියෙන්නෙ දවසම නින්ද යනවා වැඩක් කරන්ඩ බෑ ඇහැරලා ඉන්න වෙලාවෙත් දුරකථන එක ඔබ ඔබ මොකක් හරි ගැන හිතනවා වෙලාවකට සියදිවි නසා ගැනීම කරගන්ඩමයි හිතෙන්නෙ මන් වැඩිය ගනන් ගත්තෙ නෑ මන් හිතුවේ ගෙදර ප්‍රශ්න හින්දා මෙහෙම වෙලා තියෙන්නෙ කියලා එන්ඩ එන්ඩම ඒක වැඩි වෙනවා මිසක් අඩුවක් නෑ දැන් ජීවත් වෙන එක එපා වෙලා තියෙන්නෙ මැරෙන එක ඇරුනම වෙන විකල්පයක් පේන් නෑ මොකටද ජීවත් වෙන්නෙ කියලා හිතෙනවා ගෙදර තියෙන ප්‍රශ්න එක්ක කාටවත් කියන්ඩත් බෑ නිකන් තනි වෙලා වගේ දැනෙන්නේ රෑ වෙද්දි වැඩි වෙනවා මාර විදියට දවල්ට  ගොඩාක් ලොකුවට එන් නෑ දවල්ට වැඩිපුරම නිදා ගන්න එක කරන්නෙ දවසට පැය ගනන් නින්ද යනවා රෑට සියදිවි නසා ගැනීම කරගන්ඩමයි හිතෙන්නෙ මට මාවම එපා වෙලා තියෙන්නෙ මහ කරුම ජීවිතයක් ගෙවන්නෙ ගෙදර ප්‍රශ්න එක්ක පීඩනේ උපරිමයි අනික මාර විදියට තරහ යනවා එන තරහට මරන්ඩ පුලුවන් කාව හරි වචනයක් මිස් වෙද්දි ගහන්ඩමයි හිතෙන්නෙ යාලුවන්ගෙනුත් ටිකක් ඈත් වෙලා ඉන්නෙ තරහ යන හින්දා මට කතා කරන්ඩ කවුරුත් නෑ අනික කොල්ලෙක් හින්දා කාටවත් කියන්ඩ බෑ දැන් එපා වෙලා තියෙන්නෙ මුලු ජීවිතේම මැරිල යනවනන් කියලා හිතෙනවා මැරෙන්නෙත් නෑ ඒ උනාට,Depression
කන්න කිසිම පිරියක් නැ එක කටක් කෑවම බඩ පිරෙනවා රෑට නින්ද යන්නෙත් නැ දැන් මාස ගානක ඉදන් ඔලුවෙ කැක්කුමයි අඩුවක් ඇත්තෙම නැ..බලම් ඉද්දි කෙට්ටු උනා හොදටම..මං දන් නැ මං මේවා මනසින් හිතන් ඉන්න දේවල්ද කියලා මං ගැනම වරදකාරි හැගීමක් දැනෙනවා මං නිසා නේද මෙහෙම උනෙ  කියල.,Depression
මම ගොඩක් දුක් වින්ද කෙනෙක්. මම මේ ආවේ මට විශාදය කියලා හිතුන හින්ද. එක හරි යට ම හරි. ගොඩක් සැරයක් මැරෙන්න ගියා. සායන වලට ගියා. එකත් එපා උනා. දැන් කන්න බොන්න ආසාවක් නෑ. කොටින්ම කිසිම දෙයක් ගැන ආසාවක් නෑ.,Depression
මටත් ජීවිතේ එපා වෙලා ඉන්නේ  මට හිතෙනවා ලොකු බිල්ඩින් එකක් උඩ ඉදන් පනින්න වගේ ඔලුව පැලිලා ලේ ගලනවට මන් ආසයි. තව වෙලාවකට හිතෙනව ඇග පසාරු කරන් පිහියක් හරි උල් දෙයක් බැස්සම් මරු කියලා දැන් මන් වස බොන්න හිතන් ඉන්නේ. මන් ජීවත් වෙන්න ආස නෑ. කලින් රෑට ඇඩුවා.දැන් ඒම අඩන්නෑ මන්  ලේ දන් දෙන්න ගියා මගේ ලේ කාටවත් දෙන්න බෑ ලේ ගත්තේ නෑ. මගෙ ලේවල රස බැලුවා හාට් එක දන් දෙන්න කැමතියි එත් පනතියන කෙනෙක් මරල ගන්නේ නෑලු.  මට දැන් ජීවත් වෙලා වැඩක් නෑ ජීවිතේ මහ කරුමයක් මන් වගේ තිරිසනෙක්ව පොඩිකාලෙම මරලා නොදැම්මේ ඇයි අම්මේ.,Depression
"මම ගොඩක් ආදරේ කරපු කෙනා මාව දාලා ගියා... දැන් ජීවත් වෙන්න හිතෙන්නෑ. දවස් ගානක් වෙනවා හරියට නින්ද යන්නෙත් නෑ, කන්න බොන්නත් රුචියක් නෑ. මේ විඩියෝ එක බලද්දි මගේ ඇස් වලින් කඳුළු එනවා... මොකද මට මේ කියපු ලක්ෂණ ඔක්කොම තියෙනවා. පපුව පිච්චෙනවා වගේ රිදෙනවා. හුස්ම හිර වෙනවා වගේ. කාමරේට වෙලා දවස් ගානක් අඬනවා. කාටවත් කතා කරන්න හිතෙන්නෑ. මිනිස්සු දැක්කම බයයි. තව දුරටත් ජීවත් වෙලා වැඩක් නෑ කියලා හිතෙනවා. මගේ ලෝකේ අඳුරු වෙලා වගේ. මට මාව පාලනය කරගන්න බෑ. ජීවිතේට ආයෙ සතුටක් ලැබෙයි කියලා විශ්වාසයක් නෑ",Depression
රිසාල්ඩ් ආවට පස්සේ මාස කීපයක උපරිම මානසික වැටුනා.. බලාපොරොත්තු බිද  වැටෙනකොට ..ඒ තිබ්බ බලාපොරොත්තු දැන් නෑ කිසිම දෙයක් කරන්න හිතෙන්නෑ  ..පාඩම් කරන්න ඉද ගත්තත් ආය බෑ ම හිතෙනවා ..කරන්න මොනවද කියලා තෙරෙන්නෑ .හැමදේම නැති උනා වගේ හැගිමක් දැනෙන්නෙ..මට ආය ගොඩ යන්න බෑ කියලා දැනෙන්නේ..ජිවිතේ පාවා එපා වෙන වාර ගොඩයි ..හිතා ගන්න බැරි විදිහට හෑමදේම වෙනස් උනා...,Depression
මම මැරෙනවා ද ජීවත් වෙනවාද කියලා මට හිතා ගන්න බැරුව හිටියේ මාස ගනක සිට. මට නින්ද යන්නෙ නැහැ. කන්න හිතෙන්නේ නැත. මම මේ තත්ත්වය නැති කර ගන්න මම නව කතා ලියවා. මට දැන් රෝගී තත්ත්වය වැඩිවෙලා. මම දන්නැහැ මොනවා ද කරන්නේ  කියලා . මට ඉගෙන ගන්න අමාරුයි සමහර වෙලාවට මට මන් ගැනම කලකිරීමක් පසුතැවීමක් ඇතිවෙනවා ජීවීතේ සිද්ද උන යම් යම් දේවල් සම්බන්ධයෙන් ,Depression
හුගක් දේවල් අමතක වෙන්නෙ ඇයි ඇගට පන නැති ගතියක් තියෙනවා බඩ ගීනි උනත් කෑම කන්න හිතෙන්නෙ නෑ ඔක්කෝම එපා වෙලා කලකිරිලා කිසිම බලාපොරොත්තු නෑ නිතරම වගේ දැං දවසට එක පාරක් හරි ඔලුව කැක්කුම හැදෙනවා හුග වෙලාවට මට මාව පිලිකුල් ,Depression
ඇත්තටම හැමදේම එපාවෙලා ඉන්නෙ මං කොච්චර මහන්සි වෙලා වැඩ කරත් මට නොලැබෙන දේවල් කිසිම මහන්සියක් නැතුව අනිත් අයට ලැබෙනවා මට ඇතිවෙලා ඉන්නෙ  කියන්න කෙනෙක් නෑ අහන්න කෙනෙක් නෑ කතා කරන්න කෙනෙක් නෑ කරුමයක් මෙක,Depression
ඔව් මේක විහිලුවක් නෙවේ....මොකද මාත් විශාදය නිසා දුක් විදින කෙනෙක්.... ඒක වැඩි උන වෙලාවට තමන්ට තමන්ව පාලනය කර ගන්න බෑ.......මැරෙන්න හිතෙනව ඒ වෙලාවට... දැනුත් එහෙමයි... මන් දන්නෙ නෑ කොහොම පාලනය කර ගන්නද කියලා ඒ වෙලාවට......මොකද ඒ වෙලාවට වෙන කිසිදෙයක් මතක නෑ.....ඔලුව පුපුරන්න තරම් කැක්කුමක් එක්ක වෙවුලනවා......මට නම් විශාදය තියෙනවා,Depression
මම  මැරි කරලා ඉන්නේ දැනට අවුරුදු හතරක් වෙනවා. මගේ මහත්තයා ගැන හැමවෙලේම මට සැක හිතෙනවා.කිසිම හේතුවක් නෑ එයාව දකින හැම වෙලේම මට එයා දිහා පේනවා සැකෙන්.මං කැමති නෑ කිසිම දවසක එයාගේ අම්මා තාත්තා එක්කවත් සහෝදරයෙක් එක්කවත් කතා කරනවට මට තරහ යනවා.මට තේරෙන්නේ නෑ මම මොනවා කරන්නද කියලා. මං එපා කියන හැමදේම ඒ මනුස්සයා කරනවා එයාටත් ගොඩාක් කේන්ති යන මනුස්සයෙක් ඉතින් මට ලෙඩක් තිබ්බත් එයාට තේරුම්ගන්න ශක්තියක් නෑ එයා හිතන්නෙ එයා  හරි කියලා විතරයි .මට වෙලාවකට හිතනවා  මට මානසික ලෙඩක්වත්ද කියල  මට ඉවසන්න බෑ! මට ගොඩක් කේන්ති යනවා වෙන අයකට තනියන් ඉන්න වෙලාවට අඬන වාර අනන්තයි.මට නැන්දම්මත් එක්කත් හරිම තරහයි.ඒ කට්ටිය මුලදිම මට මගේ ජීවිතේම එපා කරා ඒක නිසා මට ඒ මිනිස්සු දැනට පේන්න බෑ . මම මානසික වැටිලා ඉන්නේ.,Depression
මට දුකක් තියෙනවා එත් එක එනවා යනවා .කෑම ගන්න එක නම් එහෙම අඩුවක් නැහැ එත් නින්ද යන්නෙ නැ මටත් එහෙමද එත කොට මාසක් දුක අදටත් පිච්චෙනවා වෙලාවකට .. හැමදේම එපා වෙනවා මැරෙන්න හිතෙනවා,Depression
"ඔළුව කැරකිල්ල නිසා මම දැන් ගෙදර හිර වෙලා... ගෙයින් එළියට යන්න බයයි වැටෙයි කියලා. මට මේක කාලයක් ඉඳන් තියෙනවා. තාමත් හොඳ නෑ. හැමදාම කාමරේට වෙලා අඬනවා. රෝහලට යන්න කිව්වත් යන්න බෑ කියලා කෑගහනවා. මට හුස්ම හිර වෙනවා වගේ දැනෙනවා. ඔළුව රිදෙනවා. කන්න බොන්නවත් රුචියක් නෑ, රෑට නින්ද යන්නෙත් නෑ. අම්මයි තාත්තයි විතරයි ඉන්නේ... එයාලා නැති වුනාම මොකද කරන්නේ කියලා හිතද්දි පපුව පිච්චෙනවා වගේ. මට තනියම ජීවත් වෙන්න පුළුවන් වෙයි කියලා විශ්වාසයක් නෑ. මට මේකෙන් ගැලවෙන්න ඕනේ... ඒත් කොහොමද කියලා දන්නේ නෑ. මැරිලා ගියානම් කියලා හිතෙන වෙලාවල් තියෙනවා",Depression
ඒක තමා කොයි වෙලෙත් දුක හිතෙන්නෙ. මම ඉස්සර හිටියට වඩා ගොඩක් වෙනස්. මගෙ යාලුවොත් මට කිව්ව මම අමුතු ජීවියෙක් කියල. මම ඉස්සරට වඩා හිතන විදිහත් වෙනස්. මට නම් තියෙන ලොකුම ප්‍රශ්නෙ මගෙ පන්තියෙ ඉන්න ලමයි. මම එක වසරෙ ඉදල ඒ ඉස්කෝලෙ ඉන්නෙ දැන් අවුරුදු අටක් තිස්සෙ ඒත් හය වසරෙදි ආපු ලමයි මට කොයිවෙලෙත් බනිනව එයාල කියන විදිහට මමයි මගෙ යාලුවොයි සද්ද කරනව වැඩීලු මම හැමපාරම පන්තියෙ පලවෙනිය උනත් මාව එයාල ගනන් ගන්නෙවත් නෑනෙ ඒත් එයාල අපිට කෑ ගහන්න එපා කියල බැන බැන එයාල ගොඩක් සද්දෙන් කෑ ගහනව ඉස්කෝලෙ වැඩක්වත් කරගන්න නෑ එයාල මම නැති වෙලාවට අනිත් අයත් එක්ක කතාවෙලා තියෙනව මට පිස්සු කියල ඒත් මට එයාලට බනින්න තරම් ශක්තියක් නෑ මට වෙලාවකට හිතෙනව එයාලව මරල මටත් මැරෙන්න මම දැන් මගෙ යාලුවො එක්කවත් එච්චර කතා කරන්නෑ,Depression
